Timestep,Lambda,Reward
26.778050184249878,0.9147707223892212,0.7073854,281.56927
26.824991464614868,0.7870239019393921,0.6435119,282.2128
26.87147808074951,0.6889135241508484,0.59445673,282.80725
26.915528059005737,0.4861533045768738,0.49307662,283.30032
26.965396881103516,0.31315502524375916,0.4065775,283.7069
27.006165504455566,0.9732699394226074,0.73663497,284.44354
27.058513164520264,0.12996160984039307,0.3149808,284.7585
27.180349111557007,0.9280245304107666,0.71401227,285.47253
27.2311110496521,0.5052808523178101,0.5026404,285.9752
27.285834550857544,0.8783518671989441,0.6891759,286.66437
27.334717273712158,0.6138700246810913,0.556935,287.2213
27.383987426757812,0.881473183631897,0.69073665,287.91205
27.428452730178833,0.3865845203399658,0.44329226,288.35535
27.468643188476562,0.06762650609016418,0.28381327,288.63916
27.520423412322998,0.8712445497512817,0.68562233,289.32477
27.565288066864014,0.6764476895332336,0.5882239,289.913
27.617170095443726,0.8298714756965637,0.66493577,290.57794
27.739497184753418,0.7522692680358887,0.62613463,291.20407
27.78846573829651,0.9099025726318359,0.7049513,291.90903
27.835519075393677,0.7977343201637268,0.6488672,292.5579
27.882567405700684,0.6403489112854004,0.57017446,293.12805
27.925848722457886,0.17666608095169067,0.33833304,293.46637
27.970215559005737,0.7275627851486206,0.61378133,294.08014
28.015016317367554,0.7699538469314575,0.634977,294.71512
28.060192584991455,0.5024629235267639,0.5012315,295.21634
28.104745388031006,0.24927222728729248,0.3746361,295.59097
28.154651880264282,0.9386197328567505,0.7193099,296.31027
28.279890775680542,0.6932136416435242,0.5966068,296.9069
28.330588340759277,0.8887631297111511,0.69438154,297.60126
28.38096332550049,0.28653189539909363,0.39326593,297.99454
28.43430805206299,0.6904247403144836,0.5952124,298.58975
28.493489027023315,0.727076530456543,0.61353827,299.20328
28.543360233306885,0.995847225189209,0.7479236,299.9512
28.592207670211792,0.9550864100456238,0.7275432,300.67874
28.635746240615845,0.6474840044975281,0.573742,301.25247
28.682978868484497,0.7892049551010132,0.6446024,301.89706
28.728332042694092,0.6841863393783569,0.5920931,302.48917
28.851593017578125,0.43720024824142456,0.4686001,302.95776
28.90342426300049,0.6775650382041931,0.5887825,303.54654
28.950315713882446,0.26048240065574646,0.3802412,303.9268
28.99849009513855,0.21973827481269836,0.35986915,304.28665
29.04328179359436,0.9218594431877136,0.7109297,304.9976
29.08580207824707,0.07173293828964233,0.28586647,305.28345
29.140090703964233,0.8778711557388306,0.68893564,305.97238
29.18498396873474,0.48765304684638977,0.49382654,306.46622
29.236024379730225,0.9638580083847046,0.73192894,307.19815
29.2973313331604,0.41898036003112793,0.45949018,307.65765
29.432941675186157,0.589887797832489,0.54494387,308.2026
29.480198621749878,0.8547317981719971,0.6773659,308.87997
29.52657127380371,0.4662793278694153,0.4831397,309.36313
29.576518058776855,0.701956570148468,0.6009783,309.9641
29.6253445148468,0.3629468083381653,0.43147343,310.3956
29.676669120788574,0.603766679763794,0.55188334,310.94748
29.72758674621582,0.23893925547599792,0.3694696,311.31696
29.777441024780273,0.5381912589073181,0.5190956,311.83606
29.824050664901733,0.8409948945045471,0.6704975,312.50656
29.872551441192627,0.5434192419052124,0.5217096,313.02826
30.009419202804565,0.29660898447036743,0.3983045,313.42657
30.06629753112793,0.12629854679107666,0.31314927,313.73972
30.1087965965271,0.49857109785079956,0.49928552,314.239
30.161685943603516,0.09831354022026062,0.29915676,314.53818
30.212958097457886,0.20397132635116577,0.35198566,314.89017
30.26407289505005,0.9656592607498169,0.7328297,315.623
30.310495376586914,0.767453134059906,0.63372654,316.2567
30.36066222190857,0.6160241961479187,0.55801207,316.81473
30.407362937927246,0.03348654508590698,0.26674327,317.08148
30.455495834350586,0.017790555953979492,0.25889528,317.34036
30.584545135498047,0.7928078174591064,0.6464039,317.98676
30.632503509521484,0.9069448709487915,0.7034725,318.69022
30.678000450134277,0.7526276111602783,0.6263138,319.31653
30.722612619400024,0.8509960174560547,0.675498,319.99203
30.776231050491333,0.7001510858535767,0.6000756,320.5921
30.818520307540894,0.15646255016326904,0.32823128,320.92032
30.87137198448181,0.8461328744888306,0.6730665,321.59338
30.917896509170532,0.09172627329826355,0.29586312,321.88925
30.964685201644897,0.8135807514190674,0.6567904,322.54605
31.01110005378723,0.9757407903671265,0.73787034,323.28394
31.136234283447266,0.28433936834335327,0.39216968,323.67612
31.185462474822998,0.5124066472053528,0.50620335,324.1823
31.231932163238525,0.9090303182601929,0.7045151,324.88684
31.28247833251953,0.7459461688995361,0.6229731,325.50983
31.3310124874115,0.11362412571907043,0.30681208,325.81665
31.39474129676819,0.49881771206855774,0.49940887,326.31607
31.45123028755188,0.8521676063537598,0.6760838,326.99216
31.505281448364258,0.8401209115982056,0.6700605,327.66223
31.54278540611267,0.11824661493301392,0.3091233,327.97134
31.59935760498047,0.3092982769012451,0.40464914,328.376
31.73094391822815,0.9270402193069458,0.71352017,329.08954
31.78143072128296,0.2857407331466675,0.39287037,329.48242
31.828211545944214,0.9660061597824097,0.733003,330.21542
31.876049280166626,0.812036395072937,0.65601814,330.87143
31.920511484146118,0.9347245693206787,0.7173623,331.5888
31.977968215942383,0.3434550166130066,0.42172748,332.01053
32.01426148414612,0.975853443145752,0.7379267,332.74844
32.06865954399109,0.5808435678482056,0.5404218,333.28888
32.10562324523926,0.7760795950889587,0.63803977,333.9269
32.15921497344971,0.9126431941986084,0.7063216,334.63324
32.28226375579834,0.39122578501701355,0.44561288,335.07886
32.33724570274353,0.7834985256195068,0.64174926,335.7206
32.389490842819214,0.6710735559463501,0.58553684,336.30615
32.43496060371399,0.7089218497276306,0.6044609,336.9106
32.48952126502991,0.5422068238258362,0.52110344,337.43173
32.537179470062256,0.44111397862434387,0.470557,337.90228
32.585455656051636,0.5762448906898499,0.5381225,338.4404
32.63065528869629,0.3496020436286926,0.42480105,338.8652
32.67388129234314,0.3082047402858734,0.40410236,339.26932
32.722792625427246,0.17800983786582947,0.3390049,339.60834
32.85175442695618,0.9325031042098999,0.7162515,340.3246
32.901811838150024,0.935747504234314,0.7178737,341.04245
32.94719457626343,0.9437044858932495,0.7218522,341.7643
32.98820376396179,0.8764099478721619,0.68820494,342.4525
33.043397426605225,0.2560774087905884,0.3780387,342.83057
33.09182667732239,0.14527997374534607,0.32263997,343.1532
33.138935804367065,0.8794393539428711,0.6897197,343.84293
33.18703532218933,0.683573842048645,0.591787,344.43472
33.23484563827515,0.37684792280197144,0.43842393,344.87314
33.283921003341675,0.9416842460632324,0.7208421,345.594
33.413081407547,0.11465862393379211,0.30732933,345.90134
33.46413707733154,0.841461181640625,0.6707306,346.57208
33.518189907073975,0.9226335287094116,0.7113167,347.2834
33.56225085258484,0.42289966344833374,0.4614498,347.74484
33.608086585998535,0.2818542718887329,0.39092714,348.13577
33.65671730041504,0.1617552638053894,0.33087763,348.46664
33.70337152481079,0.6686769127845764,0.5843385,349.051
33.74647831916809,0.716036319732666,0.60801816,349.65903
33.80163598060608,0.5846104621887207,0.54230523,350.20132
33.84256863594055,0.6273159384727478,0.56365794,350.76498
33.96804165840149,0.6350683569908142,0.56753415,351.33252
34.009844064712524,0.052182793617248535,0.2760914,351.6086
34.06354093551636,0.9223271012306213,0.7111636,352.31976
34.110432863235474,0.7305816411972046,0.61529076,352.93506
34.15696477890015,0.9170401096343994,0.70852005,353.6436
34.20260214805603,0.8558661341667175,0.67793304,354.32153
34.246400117874146,0.8242505788803101,0.66212523,354.98367
34.2910361289978,0.7836623191833496,0.64183116,355.62552
34.329723834991455,0.9171117544174194,0.7085558,356.33408
34.38050723075867,0.8890045881271362,0.69450223,357.02856
34.51385426521301,0.19223859906196594,0.3461193,357.3747
34.564833879470825,0.8578996658325195,0.67894983,358.05365
34.61121368408203,0.784061074256897,0.6420306,358.69568
34.65869331359863,0.8543362021446228,0.6771681,359.37283
34.702340602874756,0.9083085656166077,0.7041543,360.077
34.747390031814575,0.742073655128479,0.6210369,360.69803
34.79719638824463,0.5422199368476868,0.52111,361.21915
34.839844703674316,0.9425095319747925,0.7212547,361.9404
34.879597187042236,0.19751182198524475,0.34875593,362.28915
34.932475090026855,0.8857200145721436,0.69286,362.98203
35.06356692314148,0.8454912304878235,0.67274565,363.6548
35.108500957489014,0.8648152351379395,0.6824076,364.3372
35.15436029434204,0.9318702220916748,0.7159351,365.05313
35.19821333885193,0.7840759754180908,0.642038,365.69516
35.24488663673401,0.7818759679794312,0.6409379,366.3361
35.288795709609985,0.7115179896354675,0.60575897,366.94186
35.33566761016846,0.7149305939674377,0.6074653,367.54932
35.380577087402344,0.9563827514648438,0.7281914,368.2775
35.42619347572327,0.7756890058517456,0.63784444,368.91534
35.47318196296692,0.9183933734893799,0.7091967,369.62454
35.60773420333862,0.9321305751800537,0.7160653,370.3406
35.658348083496094,0.8239489793777466,0.66197455,371.0026
35.70484209060669,0.617707371711731,0.5588537,371.56146
35.74993371963501,0.448899507522583,0.47444975,372.03592
35.79670739173889,0.43969523906707764,0.46984762,372.50577
35.837998151779175,0.9843716621398926,0.74218583,373.24796
35.8891077041626,0.5770763158798218,0.53853816,373.7865
35.93434810638428,0.6835309267044067,0.5917655,374.37827
35.97902703285217,0.8076680898666382,0.653834,375.0321
36.02609038352966,0.9620718955993652,0.73103595,375.76315
36.143343448638916,0.09271794557571411,0.29635897,376.0595
36.1904079914093,0.6491059064865112,0.57455295,376.63406
36.225098848342896,0.5268520712852478,0.513426,377.1475
36.279104709625244,0.9293603897094727,0.7146802,377.86218
36.316800117492676,0.09276589751243591,0.29638293,378.15857
36.36782264709473,0.4069773554801941,0.45348865,378.61206
36.41332697868347,0.7328972816467285,0.61644864,379.22852
36.45527935028076,0.6870574951171875,0.59352875,379.82205
36.500431060791016,0.20296791195869446,0.35148397,380.17352
36.54464244842529,0.9348382949829102,0.71741915,380.89093
36.6581552028656,0.7527890205383301,0.6263945,381.51733
36.71298336982727,0.3085540533065796,0.40427703,381.9216
36.76837182044983,0.3207472562789917,0.41037363,382.33197
36.81200337409973,0.749653160572052,0.6248266,382.9568
36.85812950134277,0.11017635464668274,0.3050882,383.26187
36.903908491134644,0.5241718888282776,0.512086,383.77396
36.950427770614624,0.2776893973350525,0.3888447,384.1628
36.99621248245239,0.024305343627929688,0.26215267,384.42496
37.0510311126709,0.9515101909637451,0.7257551,385.15073
37.0976459980011,0.935215175151825,0.71760756,385.86835
37.22258710861206,0.41825833916664124,0.45912918,386.32748
37.268439292907715,0.8961964845657349,0.6980983,387.02557
37.31309223175049,0.5005418062210083,0.5002709,387.52585
37.35939836502075,0.19944623112678528,0.34972313,387.87558
37.397390604019165,0.6839659810066223,0.591983,388.46756
37.44760179519653,0.4910047650337219,0.4955024,388.96307
37.493223905563354,0.7647913694381714,0.6323956,389.59546
37.543440103530884,0.8107243776321411,0.65536225,390.25082
37.597496509552,0.9387861490249634,0.71939313,390.9702
37.64404654502869,0.9265835881233215,0.7132918,391.6835
37.77164578437805,0.2065982222557068,0.3532991,392.0368
37.824830293655396,0.24551498889923096,0.3727575,392.40958
37.87463569641113,0.6922619342803955,0.59613097,393.0057
37.92552423477173,0.4334920644760132,0.46674603,393.47244
37.97432851791382,0.1373346447944641,0.31866732,393.7911
38.01943802833557,0.8111993670463562,0.65559965,394.44672
38.062721729278564,0.8039121627807617,0.6519561,395.09866
38.10375142097473,0.9280859231948853,0.714043,395.8127
38.15524649620056,0.20549717545509338,0.3527486,396.16547
38.20227336883545,0.20025622844696045,0.3501281,396.5156
38.33298206329346,0.9050732851028442,0.7025367,397.21814
38.3809278011322,0.9500320553779602,0.72501606,397.94315
38.425548791885376,0.7188255190849304,0.6094127,398.55255
38.466251373291016,0.4883805513381958,0.49419028,399.04675
38.52184343338013,0.2458631694316864,0.37293157,399.41968
38.57204294204712,0.7159952521324158,0.6079976,400.02768
38.61697340011597,0.1973457634449005,0.3486729,400.37634
38.66606283187866,0.5836434364318848,0.5418217,400.91815
38.71332097053528,0.8783854246139526,0.68919265,401.60733
38.758344650268555,0.7024126052856445,0.6012063,402.20853
38.88340783119202,0.5686336755752563,0.53431684,402.74283
38.93589401245117,0.6295017004013062,0.56475085,403.3076
38.98631525039673,0.7473046779632568,0.62365234,403.93124
39.032222032547,0.8356386423110962,0.6678194,404.59906
39.078994274139404,0.6452610492706299,0.5726305,405.1717
39.12253403663635,0.8925068378448486,0.6962534,405.86795
39.169243812561035,0.5041210651397705,0.50206053,406.37003
39.20794105529785,0.7961206436157227,0.6480603,407.0181
39.262574672698975,0.8253467082977295,0.66267335,407.68076
39.30360817909241,0.9786213636398315,0.7393106,408.42007
39.4367196559906,0.9271479249000549,0.713574,409.13364
39.478901863098145,0.7847048044204712,0.64235246,409.776
39.53015398979187,0.8722515106201172,0.68612576,410.46213
39.57577657699585,0.4875338673591614,0.49376696,410.9559
39.62531089782715,0.5482107400894165,0.52410537,411.48
39.67074227333069,0.5211919546127319,0.510596,411.9906
39.7168984413147,0.13941696286201477,0.3197085,412.3103
39.768001317977905,0.8119391202926636,0.6559695,412.96628
39.816925048828125,0.9071907997131348,0.7035954,413.66986
39.86792302131653,0.888495683670044,0.69424784,414.3641
39.991427421569824,0.7989416718482971,0.64947087,415.01358
40.050559282302856,0.5373433828353882,0.5186717,415.53226
40.09096622467041,0.4610264301300049,0.48051322,416.01276
40.13676428794861,0.008928656578063965,0.25446433,416.2672
40.18828773498535,0.426078200340271,0.4630391,416.73026
40.2282350063324,0.18270355463027954,0.34135178,417.0716
40.283940076828,0.7277078628540039,0.61385393,417.68546
40.33015012741089,0.00816693902015686,0.25408348,417.93954
40.380216121673584,0.792759895324707,0.64637995,418.58594
40.427480697631836,0.7377126812934875,0.6188564,419.2048
40.544821977615356,0.8873564004898071,0.69367826,419.89847
40.59061288833618,0.9572833776473999,0.7286416,420.6271
40.643900632858276,0.650576114654541,0.57528806,421.2024
40.683035135269165,0.7986791133880615,0.64933956,421.85175
40.74067139625549,0.3074929118156433,0.40374646,422.2555
40.78789234161377,0.3986455798149109,0.44932276,422.7048
40.833338260650635,0.27287763357162476,0.38643882,423.09125
40.88037467002869,0.6714649796485901,0.5857325,423.67697
40.933372259140015,0.9785619378089905,0.739281,424.41626
40.9821982383728,0.5518366694450378,0.5259183,424.94217
41.11108112335205,0.7184253931045532,0.60921276,425.5514
41.15934228897095,0.2996446490287781,0.39982232,425.9512
41.198795318603516,0.6900048851966858,0.5950025,426.5462
41.2529776096344,0.8812233805656433,0.69061166,427.23682
41.307154178619385,0.2657603323459625,0.38288018,427.6197
41.353781938552856,0.9756696224212646,0.7378348,428.3575
41.39047956466675,0.9471294283866882,0.7235647,429.0811
41.44576644897461,0.6864097714424133,0.5932049,429.6743
41.495376110076904,0.9041424989700317,0.7020713,430.37634
41.54128670692444,0.955560028553009,0.72778004,431.10413
41.67436099052429,0.15589797496795654,0.327949,431.43207
41.720303535461426,0.7046324014663696,0.60231626,432.0344
41.75712704658508,0.9036846160888672,0.7018423,432.73624
41.812647342681885,0.6371581554412842,0.5685791,433.3048
41.85318899154663,0.9055206775665283,0.70276034,434.00757
41.909290075302124,0.5953932404518127,0.54769665,434.55527
41.95601153373718,0.9320458173751831,0.71602285,435.2713
42.00411534309387,0.8741680979728699,0.687084,435.95837
42.05502486228943,0.9314393401145935,0.71571964,436.6741
42.10023045539856,0.18395689129829407,0.34197846,437.01608
42.21533274650574,0.6826322674751282,0.59131616,437.6074
42.265341997146606,0.17446070909500122,0.33723035,437.9446
42.315239667892456,0.18251347541809082,0.34125674,438.28586
42.36302423477173,0.7223337888717651,0.61116683,438.89703
42.406946659088135,0.771052360534668,0.6355262,439.53256
42.44443726539612,0.7857712507247925,0.64288557,440.17545
42.49857306480408,0.5160643458366394,0.50803214,440.68347
42.540351152420044,0.6435567140579224,0.57177836,441.25525
42.586580753326416,0.8832269906997681,0.69161355,441.94687
42.63285946846008,0.5537318587303162,0.5268659,442.47372
42.752638816833496,0.7487002611160278,0.6243502,443.09808
42.80268454551697,0.9192277193069458,0.7096139,443.8077
42.84013319015503,0.7604469060897827,0.6302234,444.43793
42.89609909057617,0.9331856966018677,0.7165929,445.1545
42.94013214111328,0.8342316150665283,0.6671158,445.82162
42.98433780670166,0.9002982378005981,0.7001492,446.52176
43.030529260635376,0.27114224433898926,0.38557112,446.90732
43.07541370391846,0.8270411491394043,0.6635206,447.57083
43.12061095237732,0.9551732540130615,0.7275866,448.29843
43.16910934448242,0.36235862970352173,0.43117934,448.7296
43.29100227355957,0.9017269611358643,0.7008635,449.43048
43.33814740180969,0.7307170033454895,0.61535853,450.04584
43.38798189163208,0.9095923900604248,0.7047962,450.75064
43.43584442138672,0.6593769192695618,0.5796885,451.33032
43.48599338531494,0.8208500742912292,0.660425,451.99075
43.527557373046875,0.8266077041625977,0.66330385,452.65405
43.58270478248596,0.9062823057174683,0.7031411,453.3572
43.63572454452515,0.9013976454734802,0.7006988,454.0579
43.68400287628174,0.5853590965270996,0.54267955,454.6006
43.72754502296448,0.6089634895324707,0.55448174,455.15506
43.862433671951294,0.5283762812614441,0.5141881,455.66925
43.90666675567627,0.7244763970375061,0.6122382,456.2815
43.96275782585144,0.3923001289367676,0.44615006,456.72763
44.01071786880493,0.839040994644165,0.6695205,457.39716
44.05770969390869,0.8123673796653748,0.65618366,458.05334
44.105496406555176,0.15993329882621765,0.32996663,458.3833
44.156553983688354,0.6665831804275513,0.5832916,458.96658
44.2056097984314,0.7737733125686646,0.6368867,459.6035
44.25443172454834,0.7243000268936157,0.6121501,460.21564
44.30298137664795,0.957170844078064,0.72858536,460.9442
44.436707973480225,0.1638661026954651,0.33193305,461.27615
44.48679995536804,0.1197214126586914,0.3098607,461.58603
44.536784172058105,0.8400604724884033,0.67003024,462.25607
44.58197212219238,0.5010219812393188,0.500511,462.7566
44.62914037704468,0.9164612889289856,0.7082307,463.4648
44.68077111244202,0.5643483400344849,0.53217417,463.99698
44.73541307449341,0.8842903971672058,0.69214517,464.68912
44.77736687660217,0.20162269473075867,0.35081133,465.03992
44.84292411804199,0.9105051755905151,0.7052525,465.74518
44.89495611190796,0.7908982634544373,0.6454491,466.39062
45.02448773384094,0.8117287158966064,0.65586436,467.04648
45.076884746551514,0.6798774003982544,0.58993876,467.6364
45.13017439842224,0.7940899133682251,0.647045,468.28345
45.18132185935974,0.9172378778457642,0.708619,468.99207
45.231351375579834,0.6713985204696655,0.5856992,469.57776
45.290865421295166,0.9162784814834595,0.7081393,470.2859
45.34048342704773,0.6719751954078674,0.5859876,470.8719
45.39368939399719,0.47758764028549194,0.4887938,471.3607
45.44364094734192,0.8226438760757446,0.661322,472.022
45.49663305282593,0.7801774740219116,0.6400887,472.66208
45.6281361579895,0.5451405048370361,0.52257025,473.18466
45.677074909210205,0.7737462520599365,0.6368731,473.82153
45.73321199417114,0.8071104884147644,0.6535552,474.4751
45.78613328933716,0.9254070520401001,0.7127036,475.1878
45.843706369400024,0.22216305136680603,0.3610815,475.5489
45.89053177833557,0.899725079536438,0.6998626,476.24875
45.94432806968689,0.6684264540672302,0.5842132,476.83295
45.99714994430542,0.5805414915084839,0.54027075,477.37323
46.04542589187622,0.799954891204834,0.64997745,478.0232
46.09599733352661,0.7440903186798096,0.62204516,478.64523
46.22295355796814,0.4251357913017273,0.46256787,479.1078
46.27694892883301,0.5852377414703369,0.5426189,479.65042
46.327890157699585,0.7660558223724365,0.6330279,480.28345
46.36434316635132,0.47840777039527893,0.4892039,480.77264
46.42774057388306,0.9683519601821899,0.73417604,481.5068
46.48214387893677,0.8866804838180542,0.6933402,482.20013
46.53168964385986,0.9840956330299377,0.74204785,482.94217
46.580830097198486,0.720384418964386,0.61019224,483.55237
46.62679719924927,0.8620104193687439,0.6810052,484.23337
46.678566217422485,0.20008888840675354,0.35004446,484.5834
46.803637981414795,0.7760306596755981,0.6380154,485.2214
46.85266160964966,0.6889446973800659,0.5944723,485.8159
46.898274660110474,0.9524722099304199,0.7262361,486.5421
46.956937313079834,0.8139932155609131,0.6569966,487.1991
47.01066732406616,0.4557929039001465,0.47789645,487.677
47.064826011657715,0.8920977115631104,0.69604886,488.37305
47.11849665641785,0.8427776098251343,0.67138875,489.04443
47.15999102592468,0.8718381524085999,0.6859191,489.73035
47.21417832374573,0.4679431915283203,0.4839716,490.21432
47.256351947784424,0.930097222328186,0.7150487,490.92938
47.38597917556763,0.8022576570510864,0.6511289,491.5805
47.447606801986694,0.7144248485565186,0.6072124,492.1877
47.491888761520386,0.50968337059021,0.5048417,492.69257
47.54561638832092,0.6132681965827942,0.5566341,493.2492
47.59733295440674,0.9801920056343079,0.74009603,493.9893
47.638952016830444,0.8316620588302612,0.66583097,494.65512
47.69377827644348,0.9111264944076538,0.7055632,495.3607
47.74390649795532,0.2459760308265686,0.37298802,495.73367
47.79802918434143,0.8173114657402039,0.6586557,496.39233
47.857518911361694,0.9256750345230103,0.7128376,497.10516
47.98888564109802,0.4073839783668518,0.45369202,497.55887
48.030627727508545,0.8712382316589355,0.6856191,498.24448
48.09519028663635,0.9857956171035767,0.74289787,498.98737
48.1388795375824,0.9342389106750488,0.71711946,499.7045
48.200610637664795,0.8285568356513977,0.66427845,500.36877
48.25550985336304,0.9474167227745056,0.72370833,501.09247
48.297149658203125,0.5384397506713867,0.5192199,501.6117
48.35350680351257,0.952968418598175,0.72648424,502.33817
48.41055178642273,0.8336703777313232,0.6668352,503.005
48.46684122085571,0.902038037776947,0.701019,503.70602
48.604838132858276,0.7455078363418579,0.622754,504.32877
48.64709138870239,0.9713954925537109,0.73569775,505.06445
48.70261240005493,0.8247168064117432,0.6623584,505.7268
48.747442960739136,0.5785951614379883,0.5392976,506.2661
48.807183027267456,0.7236807346343994,0.61184037,506.87796
48.85121965408325,0.7973842620849609,0.64869213,507.52664
48.909831523895264,0.8539784550666809,0.67698926,508.20364
48.96477222442627,0.846155047416687,2.059429,510.26306
49.014984130859375,0.7378000020980835,2.0052514,512.2683
49.0699896812439,0.840449333190918,2.0565763,514.3249
49.20274472236633,0.9508121013641357,2.1117575,516.43665
49.256152629852295,0.3150814175605774,1.7938921,518.2305
49.30234456062317,0.2431916892528534,1.7579473,519.98846
49.35435700416565,0.8035246133804321,2.0381138,522.02655
49.40306544303894,0.9040616750717163,2.0883822,524.1149
49.447012424468994,0.9804694652557373,2.1265862,526.2415
49.505290031433105,0.7497010231018066,2.0112019,528.25275
49.559468030929565,0.8236103057861328,2.0481567,530.3009
49.61514496803284,0.7501159906387329,2.0114095,532.3123
49.65518116950989,0.9550195932388306,2.1138613,534.4262
49.7989456653595,0.872763991355896,2.0727334,536.49896
49.84878063201904,0.8231559991836548,2.0479295,538.5469
49.90102219581604,0.953385055065155,2.113044,540.6599
49.94261837005615,0.07921230792999268,1.6759577,542.3359
50.00507640838623,0.8332610130310059,2.0529819,544.38885
50.05855655670166,0.8327056765556335,2.008531,546.3974
50.101160287857056,0.5364912748336792,1.904597,548.302
50.15508270263672,0.843380331993103,2.0580416,550.36005
50.206299781799316,0.7229159474372864,1.9978094,552.35785
50.255139112472534,0.919122040271759,2.0959125,554.45374
50.37647819519043,0.6873600482940674,1.9800315,556.4338
50.43948841094971,0.1939333975315094,1.7333182,558.1671
50.4875373840332,0.8800599575042725,2.0763814,560.24347
50.539222240448,0.4002877473831177,1.8364954,562.07996
50.59680891036987,0.6034150719642639,1.9380591,564.018
50.64666199684143,0.967694103717804,2.1201985,566.1382
50.70106816291809,0.5227229595184326,1.897713,568.0359
50.759326696395874,0.7866578698158264,2.0296805,570.06555
50.81123948097229,0.9658573865890503,2.11928,572.1848
50.86162090301514,0.8958734273910522,2.0842881,574.2691
50.98923707008362,0.7253061532974243,1.9990046,576.2681
51.04185175895691,0.6038740277290344,1.9382885,578.2064
51.08434557914734,0.8459559679031372,2.0593295,580.26575
51.144935607910156,0.3929562270641327,1.8328296,582.0986
51.18826675415039,0.15474000573158264,1.7137215,583.8123
51.25188374519348,0.5980567932128906,1.9353799,585.7477
51.301965951919556,0.8492738008499146,2.0609884,587.80865
51.351789236068726,0.7679929733276367,2.020348,589.829
51.4027361869812,0.7772736549377441,2.0249882,591.85394
51.44640398025513,0.2969094514846802,1.7848063,593.63873
51.585012674331665,0.28371697664260864,1.7782099,595.41693
51.63802409172058,0.11387220025062561,1.6932876,597.1102
51.67972230911255,0.15091845393180847,1.7118107,598.822
51.738868951797485,0.9594670534133911,2.116085,600.9381
51.791725158691406,0.5002962946891785,1.8864996,602.8246
51.84981989860535,0.842404842376709,2.0575538,604.88214
51.901416540145874,0.7259010672569275,1.9993019,606.8815
51.96299505233765,0.8843542337417603,2.0785286,608.96
52.01493525505066,0.6722021698951721,1.9724526,610.9325
52.06480121612549,0.9074726104736328,2.090088,613.0226
52.189064264297485,0.5517747402191162,1.9122388,614.9348
52.233829736709595,0.7202998399734497,1.9965014,616.93134
52.27962923049927,0.9415326118469238,2.1071177,619.03845
52.337931394577026,0.8826355934143066,2.0776691,621.11615
52.39257097244263,0.7430477738380432,2.0078754,623.124
52.446919679641724,0.5410892963409424,1.9068961,625.03094
52.49675178527832,0.9479130506515503,2.110308,627.14124
52.549288511276245,0.8881417512893677,-2.7255068,624.4157
52.59630298614502,0.9045933485031128,-2.7090552,621.70667
52.643290996551514,0.6840132474899292,-2.9296353,618.77704
52.75460362434387,0.9736275672912598,-2.6400208,616.137
52.81285905838013,0.7582848072052002,-2.8553638,613.2817
52.85853672027588,0.6419808864593506,-2.9716678,610.31
52.900519371032715,0.7275994420051575,-2.886049,607.42395
52.95199108123779,0.875697672367096,-2.7379508,604.686
53.00765037536621,0.837195873260498,-2.7764525,601.90955
53.056013107299805,0.9160643815994263,-2.6975842,599.212
53.10323143005371,0.7631585597991943,-2.85049,596.3615
53.14675045013428,0.9264856576919556,-2.6871629,593.6744
53.18797516822815,0.27081549167633057,-3.342833,590.33154
53.308671712875366,0.8041262626647949,-2.8095222,587.52203
53.36090540885925,0.9046658277511597,-2.7089827,584.81305
53.40616321563721,0.6690225601196289,-2.9446259,581.8684
53.45066833496094,0.9059200286865234,-2.7077284,579.1607
53.49672842025757,0.9709945917129517,-2.642654,576.51807
53.55077266693115,0.8104811906814575,-2.8031673,573.7149
53.600188970565796,0.5183635950088501,-3.095285,570.6196
53.654544830322266,0.5683504939079285,-3.045298,567.57434
53.704833030700684,0.9188517928123474,-2.6947968,564.8795
53.7551212310791,0.8577865362167358,-2.755862,562.12366
53.88145208358765,0.4271714985370636,-3.1864772,558.9372
53.931209325790405,0.7663763761520386,-2.8472722,556.0899
53.976293325424194,0.850027322769165,-2.7636213,553.3263
54.01339387893677,0.8453291654586792,-2.7683194,550.558
54.06815052032471,0.6957426071166992,-2.9179058,547.6401
54.11362934112549,0.7626855373382568,-2.850963,544.7891
54.15838575363159,0.9451044797897339,-2.668544,542.1206
54.206029415130615,0.977218508720398,-2.63643,539.4842
54.25265407562256,0.3157227039337158,-3.297926,536.1863
54.29744052886963,0.7088850736618042,-2.9047635,533.2815
54.42061424255371,0.6116100549697876,-3.0020385,530.2795
54.45810794830322,0.8107982277870178,-2.8028502,527.4766
54.51429867744446,0.6880080699920654,-2.9256406,524.55096
54.558289766311646,0.9137590527534485,-2.6998894,521.8511
54.605220794677734,0.4083746075630188,-3.2052739,518.6458
54.65406847000122,0.8913471698760986,-2.7223015,515.9235
54.709012269973755,0.4033646583557129,-3.2102838,512.71326
54.75578474998474,0.9041653871536255,-2.7094831,510.00378
54.802388191223145,0.8892743587493896,-2.7243743,507.27942
54.84730577468872,0.847639799118042,-2.7660089,504.5134
54.97569680213928,0.6702925562858582,-2.943356,501.57004
55.016952991485596,0.821854829788208,-2.7917938,498.77826
55.06730818748474,0.5925329327583313,-3.0211155,495.75714
55.116557121276855,0.875098705291748,-2.7385497,493.0186
55.1623477935791,0.6599405407905579,-2.953708,490.06488
